second,fc
318,161
319,161
320,161
321,161
322,162
323,162
324,162
325,162
326,162
327,162
328,162
329,163
330,163
331,164
332,164
333,164
334,164
335,165
336,165
337,165
338,165
339,165
340,166
341,166
342,166
343,166
344,167
345,167
346,167
347,167
348,167
349,168
350,168
351,168
352,168
353,168
354,168
355,169
356,168
357,169
358,169
359,168
360,168
361,168
362,168
363,168
364,168
365,169
366,169
367,169
368,169
369,169
370,170
371,170
372,170
373,170
374,170
375,170
376,171
377,171
378,171
379,171
380,171
381,172
382,172
383,172
384,173
385,173
386,173
387,173
388,173
389,173
390,173
391,173
392,173
393,173
394,174
395,174
396,174
397,174
398,174
399,174
400,175
401,175
402,175
403,175
404,175
405,175
406,175
407,175
408,175
409,175
410,175
411,175
412,174
413,174
414,174
415,174
416,173
417,173
418,173
419,172
420,172
421,172
422,171
423,171
424,171
425,171
426,171
427,171
428,171
429,171
430,171
431,171
432,172
433,172
434,172
435,172
436,173
437,173
438,173
439,173
440,173
441,173
442,174
443,174
444,174
445,174
446,174
447,174
448,174
449,174
450,174
451,175
452,175
453,175
454,175
455,175
456,175
457,176
458,176
459,176
460,176
461,176
462,176
463,176
464,176
465,176
466,176
467,177
468,177
469,177
470,177
471,178
472,178
473,178
474,178
475,179
476,179
477,179
478,179
479,179
480,179
481,179
482,179
483,179
484,179
485,179
486,178
487,178
488,178
489,178
490,178
491,178
492,178
493,178
494,178
495,179
496,179
497,179
498,179
499,179
500,179
501,179
502,179
503,179
504,179
505,180
506,180
507,180
508,180
509,180
510,181
511,181
512,181
513,181
514,181
515,181
516,181
517,180
518,181
519,180
520,180
521,180
522,181
523,180
524,181
525,181
526,181
527,181
528,181
529,181
530,182
531,181
532,182
533,182
534,182
535,182
536,182
537,182
538,182
539,182
540,182
541,182
542,182
543,182
544,182
545,182
546,182
547,182
548,182
549,182
550,182
551,182
552,182
553,182
554,182
555,182
556,182
557,182
558,182
559,182
560,183
561,183
562,183
563,183
564,183
565,183
566,183
567,183
568,183
569,183
570,183
571,183
572,183
573,183
574,183
575,183
576,182
577,183
578,183
579,183
580,183
581,182
582,182
583,182
584,182
585,182
586,182
587,183
588,182
589,183
590,183
591,183
592,183
593,183
594,183
595,183
596,182
597,182
598,182
599,182
600,182
601,182
602,182
603,182
604,183
605,183
606,183
607,183
608,183
609,183
610,183
611,183
612,183
613,184
614,184
615,184
616,184
617,184
618,184
619,185
620,184
621,185
622,185
623,185
624,185
625,185
626,185
627,185
628,185
629,185
630,186
631,185
632,185
633,185
634,185
635,186
636,186
637,186
638,186
639,186
640,186
641,186
642,186
643,186
644,187
645,186
646,187
647,187
648,187
649,187
650,187
651,187
652,187
653,187
654,188
655,187
656,188
657,188
658,187
659,188
660,188
661,188
662,188
663,187
664,188
665,187
666,187
667,188
668,188
669,187
670,188
671,188
672,188
673,188
674,188
675,188
676,188
677,188
678,189
679,188
680,188
681,189
682,189
683,189
684,189
685,189
686,189
687,190
688,190
689,190
690,190
691,190
692,190
693,190
694,190
695,190
696,190
697,190
698,190
699,190
700,190
701,190
702,190
703,190
704,190
705,190
706,190
707,190
708,190
709,190
710,190
711,190
712,190
713,190
714,191
715,191
716,191
717,191
718,191
719,191
720,191
721,191
722,191
723,191
724,191
725,191
726,191
727,191
728,192
729,192
730,192
731,192
732,192
733,193
734,193
735,193
736,193
737,193
738,193
739,193
740,193
741,193
742,194
743,194
744,194
745,194
746,194
747,194
748,194
749,194
750,194
751,194
752,194
753,194
754,194
755,194
756,194
757,194
758,194
759,195
760,195
761,195
762,195
763,195
764,195
765,195
766,195
767,195
768,195
769,195
770,195
771,195
772,195
773,195
774,195
775,195
776,195
777,195
778,195
779,195
780,195
781,195
782,195
783,195
784,195
785,195
786,195
787,195
788,196
789,196
790,196
791,196
792,196
793,196
794,196
795,196
796,196
797,196
798,196
799,196
800,197
801,197
802,196
803,196
804,196
805,196
806,196
807,196
808,196
809,196
810,196
811,196
812,197
813,197
814,197
815,197
816,197
817,197
818,198
819,198
820,198
821,198
822,198
823,198
824,198
825,199
826,199
827,199
828,199
829,199
830,199
831,199
832,199
833,199
834,200
835,200
836,200
837,200
838,200
839,200
840,200
841,200
842,200
843,200
844,200
