second,fc
432,162
433,163
434,163
435,163
436,163
437,163
438,163
439,163
440,164
441,164
442,164
443,164
444,163
445,164
446,163
447,163
448,163
449,163
450,163
451,163
452,163
453,163
454,163
455,163
456,163
457,163
458,163
459,163
460,163
461,164
462,164
463,163
464,163
465,163
466,163
467,163
468,163
469,162
470,162
471,162
472,162
473,162
474,162
475,162
476,162
477,162
478,162
479,163
480,163
481,163
482,163
483,163
484,163
485,163
486,163
487,163
488,163
489,163
490,163
491,163
492,163
493,163
494,163
495,163
496,164
497,164
498,164
499,164
500,164
501,165
502,165
503,165
504,166
505,166
506,166
507,167
508,167
509,166
510,166
511,166
512,166
513,166
514,166
515,166
516,166
517,166
518,165
519,165
520,165
521,165
522,165
523,165
524,165
525,165
526,165
527,165
528,166
529,166
530,166
531,166
532,166
533,167
534,167
535,167
536,167
537,167
538,168
539,168
540,168
541,168
542,168
543,168
544,168
545,168
546,168
547,168
548,168
549,168
550,168
551,168
552,168
553,168
554,168
555,167
556,167
557,167
558,167
559,167
560,167
561,167
562,167
563,167
564,167
565,167
566,167
567,167
568,167
569,168
570,167
571,167
572,167
573,164
574,164
575,164
576,164
577,164
578,164
579,165
580,165
581,165
582,165
583,165
584,165
585,165
586,165
587,165
588,165
589,166
590,166
591,166
592,166
593,166
594,166
595,168
596,166
597,166
598,166
599,166
600,167
601,167
602,167
603,167
604,167
605,168
606,168
607,168
608,168
609,169
610,169
611,169
612,169
613,169
614,169
615,169
616,169
617,169
618,170
619,170
620,170
621,170
622,170
623,170
624,170
625,170
626,170
627,170
628,170
629,171
630,171
631,171
632,171
633,171
634,171
635,171
636,171
637,171
638,172
639,172
640,172
641,172
642,172
643,172
644,172
645,172
646,172
647,172
648,173
649,173
650,173
651,173
652,173
653,173
654,173
655,173
656,173
657,173
658,173
659,173
660,173
661,173
662,173
663,174
664,173
665,174
666,174
667,174
668,174
669,174
670,174
671,174
672,175
673,175
674,175
675,175
676,175
677,175
678,175
679,175
680,176
681,176
682,176
683,176
684,176
685,176
686,177
687,177
688,177
689,177
690,177
691,177
692,177
693,177
694,177
695,177
696,177
697,177
698,177
699,178
700,178
701,178
702,178
703,178
704,178
705,178
706,178
707,178
708,178
709,179
710,179
711,179
712,179
713,180
714,179
715,180
716,180
717,179
718,180
719,180
720,180
721,180
722,180
723,180
724,180
725,180
726,180
