second,fc
334,140
335,141
336,141
337,142
338,142
339,143
340,144
341,144
342,145
343,146
344,146
345,146
346,147
347,147
348,148
349,148
350,149
351,149
352,150
353,151
354,152
355,153
356,153
357,154
358,155
359,156
360,157
361,158
362,158
363,159
364,159
365,159
366,158
367,158
368,158
369,158
370,157
371,157
372,156
373,156
374,156
375,155
376,155
377,155
378,155
379,155
380,155
381,155
382,156
383,156
384,157
385,157
386,158
387,158
388,159
389,159
390,160
391,160
392,161
393,161
394,161
395,162
396,162
397,162
398,162
399,162
400,162
401,162
402,162
403,162
404,162
405,162
406,162
407,162
408,162
409,162
410,162
411,162
412,162
413,162
414,161
415,160
416,159
417,159
418,158
419,158
420,157
421,157
422,156
423,155
424,154
425,153
426,152
427,151
428,150
429,149
430,148
431,148
432,148
433,147
434,146
435,145
436,143
437,142
438,142
439,142
440,143
441,143
442,143
443,142
444,142
445,141
446,140
447,140
448,139
449,139
450,139
451,139
452,139
453,140
454,140
455,142
456,142
457,143
458,143
459,144
460,145
461,145
462,146
463,146
464,147
465,148
466,149
467,149
468,150
469,151
470,152
471,152
472,153
473,153
474,154
475,154
476,154
477,154
478,154
479,154
480,154
481,155
482,155
483,155
484,156
485,156
486,156
487,156
488,156
489,157
490,157
491,157
492,157
493,158
494,158
495,158
496,158
497,159
498,159
499,159
500,159
501,160
502,160
503,160
504,160
505,160
506,160
507,160
508,160
509,160
510,160
511,160
512,160
513,160
514,160
515,159
516,160
517,160
518,160
519,160
520,160
521,160
522,161
523,161
524,161
525,162
526,163
527,163
528,164
529,164
530,165
531,166
532,166
533,166
534,167
535,167
536,168
537,168
538,168
539,168
540,168
541,168
542,167
543,167
544,167
545,166
546,166
547,166
548,165
549,165
550,164
551,163
552,161
553,160
554,158
555,157
556,155
557,154
558,153
559,152
560,152
561,151
562,150
563,149
564,149
565,149
566,149
567,146
568,145
569,145
570,145
571,144
572,143
573,143
574,143
575,141
576,141
577,141
578,140
579,140
580,140
581,140
582,141
583,141
584,141
585,142
586,143
587,143
588,143
589,145
590,145
591,145
592,146
593,146
594,146
595,146
596,147
597,147
598,147
599,147
600,147
601,147
602,148
603,148
604,149
605,149
606,150
607,150
608,151
609,151
610,151
611,151
612,152
613,152
614,152
615,152
616,152
617,153
618,153
619,153
620,153
621,155
622,155
623,155
624,157
625,157
626,158
627,159
628,159
629,159
630,160
631,160
632,160
633,160
634,161
635,161
636,162
637,162
638,163
639,163
640,164
641,164
642,164
643,164
644,164
645,164
646,164
647,164
648,164
649,165
650,165
651,165
652,165
653,165
654,165
655,165
656,166
657,166
658,166
659,166
660,166
661,167
662,167
663,167
664,167
665,168
666,168
667,169
668,169
669,169
670,169
671,169
672,169
673,168
674,168
675,168
676,167
677,165
678,165
679,162
680,161
681,161
682,159
683,159
684,158
685,157
686,157
687,155
688,155
689,154
690,154
691,154
692,154
693,152
694,152
695,149
696,149
697,147
698,146
699,146
700,144
701,144
702,143
703,142
704,142
705,142
706,142
707,142
708,142
709,141
710,141
711,141
712,141
713,141
714,143
715,143
716,144
717,144
718,146
719,147
720,149
721,149
722,152
723,152
724,154
725,154
726,154
727,155
728,155
729,154
730,154
731,154
732,154
733,154
734,155
735,155
736,155
737,155
738,156
739,157
740,157
741,158
742,159
743,159
744,160
745,161
746,162
747,162
748,163
749,164
750,165
751,166
752,167
753,169
754,170
755,170
756,171
757,171
758,172
759,172
760,172
761,172
762,172
763,172
764,172
765,171
766,171
767,172
768,172
769,172
770,172
771,173
772,173
773,173
774,173
775,174
776,174
777,174
778,174
779,175
780,175
781,175
782,175
783,174
784,174
785,173
786,172
787,172
788,171
789,171
790,171
791,171
792,170
793,170
794,170
795,170
796,170
797,170
798,170
799,170
800,170
801,169
802,168
803,168
804,167
805,167
806,166
807,166
808,165
809,163
810,162
811,160
812,158
813,157
814,156
815,155
816,155
817,155
818,155
819,154
820,154
821,153
822,153
823,152
824,151
825,150
826,150
827,149
828,149
829,150
830,150
831,151
832,152
833,153
834,154
835,156
836,157
837,157
838,158
839,159
840,159
841,159
842,160
843,160
844,161
845,161
846,162
847,162
848,163
849,163
850,164
851,164
852,164
853,164
854,164
855,165
856,165
857,165
858,165
859,165
860,165
861,166
862,166
863,166
864,167
865,167
866,167
867,167
868,167
869,167
870,167
871,167
872,167
873,167
874,167
875,166
876,166
877,166
878,166
879,166
880,166
881,166
882,166
883,166
884,166
885,167
886,167
887,167
888,167
889,167
890,168
891,168
892,168
893,168
894,167
895,168
896,168
897,168
898,168
899,168
900,168
901,169
902,169
903,169
904,169
905,169
906,169
907,170
908,170
909,170
910,170
911,171
912,171
913,171
914,170
915,170
916,170
917,169
918,169
919,168
920,168
921,167
922,167
923,167
924,166
925,166
926,165
927,165
928,164
929,163
930,163
931,161
932,161
933,160
934,158
935,157
936,156
937,155
938,154
939,153
940,152
941,152
942,151
943,151
944,151
945,151
946,151
947,151
948,151
949,151
950,151
951,152
952,152
953,152
954,153
955,154
956,154
957,154
958,155
959,156
960,157
961,157
962,158
963,159
964,160
965,160
966,161
967,161
968,161
969,162
970,162
971,163
972,163
973,164
974,164
975,165
976,166
977,167
978,168
979,168
980,169
981,169
982,169
983,169
984,169
985,169
986,169
987,169
988,169
989,169
990,168
991,168
992,169
993,169
994,169
995,169
996,169
997,170
998,170
999,171
1000,171
1001,172
1002,172
1003,172
1004,173
1005,173
1006,174
1007,174
1008,174
1009,175
1010,176
1011,176
1012,176
1013,176
1014,177
1015,177
1016,177
1017,177
1018,177
1019,177
1020,177
1021,178
1022,178
1023,178
1024,178
1025,178
1026,178
1027,178
1028,177
1029,177
1030,177
1031,177
1032,177
1033,176
1034,176
1035,176
1036,175
1037,175
1038,173
1039,172
1040,172
1041,171
1042,170
1043,169
1044,168
1045,167
1046,167
1047,167
1048,166
1049,165
1050,164
1051,163
1052,162
1053,162
1054,162
1055,161
1056,161
1057,160
1058,160
1059,159
1060,159
1061,159
1062,159
1063,159
1064,159
1065,159
1066,160
1067,160
1068,161
1069,161
1070,162
1071,162
1072,163
1073,163
1074,164
1075,163
1076,164
1077,165
1078,166
1079,166
1080,167
1081,168
1082,168
1083,168
1084,171
1085,171
1086,171
1087,171
1088,172
1089,172
1090,172
1091,172
1092,172
1093,173
1094,173
1095,173
1096,173
1097,173
1098,173
1099,174
1100,174
1101,174
1102,175
1103,175
1104,175
1105,176
1106,176
1107,177
1108,177
1109,178
1110,178
1111,178
1112,179
1113,179
1114,179
1115,179
1116,180
1117,180
1118,180
1119,180
1120,180
1121,180
1122,180
1123,180
1124,180
1125,180
1126,180
1127,180
1128,180
1129,180
1130,180
1131,180
1132,180
1133,180
1134,180
1135,180
1136,180
1137,180
1138,180
1139,180
1140,179
1141,179
1142,179
1143,179
1144,179
1145,178
1146,177
1147,177
1148,176
1149,176
1150,176
1151,175
1152,175
1153,174
1154,173
1155,173
1156,173
1157,172
1158,171
1159,169
1160,169
1161,168
1162,167
1163,166
1164,166
1165,166
1166,165
1167,165
1168,165
1169,163
1170,163
1171,163
1172,163
1173,162
1174,162
1175,162
1176,162
1177,162
1178,162
1179,162
1180,163
1181,163
1182,163
1183,163
1184,164
1185,164
1186,164
1187,165
1188,165
1189,165
1190,165
1191,166
1192,166
1193,167
1194,167
1195,167
1196,168
1197,168
1198,169
1199,169
1200,170
1201,170
1202,170
1203,171
1204,171
1205,172
1206,172
1207,173
1208,173
1209,174
1210,174
1211,175
1212,175
1213,175
1214,176
1215,176
1216,176
1217,177
1218,177
1219,178
1220,178
1221,178
1222,179
1223,179
1224,179
1225,180
1226,180
1227,180
1228,180
1229,180
1230,181
1231,181
1232,181
1233,181
1234,181
1235,181
1236,181
1237,181
1238,181
1239,181
1240,180
1241,180
1242,179
1243,179
1244,178
1245,177
1246,177
1247,176
1248,175
1249,174
1250,173
1251,173
1252,172
1253,171
1254,171
1255,171
1256,170
1257,170
1258,169
1259,169
1260,168
1261,168
1262,168
1263,167
1264,167
1265,166
1266,166
1267,166
1268,166
1269,167
1270,167
1271,167
1272,168
1273,168
1274,168
1275,168
1276,169
1277,169
1278,169
1279,170
1280,171
1281,171
1282,172
1283,173
1284,173
1285,174
1286,175
1287,176
1288,177
1289,177
1290,178
1291,179
1292,179
1293,179
1294,180
1295,180
1296,180
1297,181
1298,181
1299,181
1300,181
1301,181
1302,179
1303,179
1304,181
1305,181
1306,181
1307,182
1308,182
1309,182
1310,183
1311,183
1312,183
1313,184
1314,184
1315,184
1316,184
1317,183
1318,184
1319,184
1320,185
1321,185
1322,185
1323,185
1324,186
1325,186
1326,186
1327,186
1328,186
1329,186
1330,186
1331,186
1332,186
1333,187
1334,187
1335,187
1336,187
1337,187
1338,187
1339,187
1340,187
1341,187
1342,188
1343,188
1344,188
1345,188
1346,187
1347,187
1348,187
1349,186
1350,186
1351,186
1352,185
1353,185
1354,184
1355,184
1356,183
1357,183
1358,182
1359,182
1360,182
1361,181
1362,181
1363,180
1364,180
1365,179
1366,178
1367,177
1368,177
1369,176
1370,176
1371,176
1372,176
1373,175
1374,175
1375,175
1376,175
1377,175
1378,175
1379,176
1380,176
1381,176
1382,176
1383,177
1384,177
1385,178
1386,178
1387,179
1388,179
1389,179
1390,180
1391,180
1392,180
1393,181
1394,181
1395,181
1396,182
1397,182
1398,182
1399,182
1400,183
1401,183
1402,184
1403,184
1404,185
1405,185
1406,185
1407,186
1408,186
1409,187
1410,187
1411,188
1412,188
1413,189
1414,189
1415,190
1416,190
1417,191
1418,191
1419,191
1420,191
1421,191
1422,192
1423,192
1424,192
1425,192
1426,192
1427,193
1428,193
1429,193
1430,193
1431,193
1432,193
1433,193
1434,193
1435,193
1436,193
1437,194
1438,194
1439,194
1440,194
1441,194
1442,194
1443,194
1444,194
1445,193
1446,193
1447,192
1448,192
1449,191
1450,191
1451,190
1452,190
1453,189
1454,189
1455,189
1456,188
1457,187
1458,187
1459,186
1460,186
1461,185
1462,184
1463,184
1464,183
1465,182
1466,182
1467,181
1468,181
1469,180
1470,180
1471,180
1472,179
1473,179
1474,180
1475,180
1476,180
1477,180
1478,180
1479,181
1480,181
1481,182
1482,183
1483,183
1484,184
1485,185
1486,186
1487,187
1488,188
1489,188
1490,189
1491,190
1492,191
1493,191
1494,192
1495,192
1496,193
1497,193
1498,194
1499,194
1500,195
1501,195
1502,195
1503,195
1504,196
1505,196
1506,196
1507,196
1508,196
1509,196
1510,197
1511,197
1512,197
1513,197
1514,198
1515,198
1516,198
1517,198
1518,199
1519,199
1520,199
1521,199
1522,199
1523,199
1524,199
1525,200
1526,200
1527,200
1528,200
1529,200
1530,201
1531,201
1532,201
1533,201
1534,201
1535,201
1536,201
1537,201
1538,202
1539,202
1540,202
1541,202
1542,201
1543,201
1544,201
1545,201
1546,200
1547,200
1548,200
1549,199
1550,199
1551,199
1552,198
1553,198
1554,198
1555,198
1556,198
1557,197
1558,197
1559,197
1560,197
1561,196
1562,196
1563,196
1564,195
1565,194
1566,194
1567,193
1568,193
1569,193
1570,193
1571,193
1572,193
1573,193
1574,193
1575,193
1576,192
1577,192
1578,192
1579,192
1580,193
1581,193
1582,192
1583,193
1584,193
1585,194
1586,195
1587,195
1588,196
1589,196
1590,196
1591,196
1592,197
1593,197
1594,197
1595,198
1596,198
1597,198
1598,198
1599,199
1600,199
1601,199
1602,199
1603,199
1604,199
1605,200
1606,200
1607,200
1608,200
1609,200
1610,200
1611,200
1612,200
1613,200
1614,201
1615,201
1616,201
1617,201
1618,201
1619,201
1620,201
1621,201
1622,202
1623,202
1624,202
1625,202
1626,202
1627,202
1628,203
1629,203
1630,203
