second,fc
563,181
564,181
565,181
566,181
567,181
568,181
569,181
570,182
571,182
572,181
573,182
574,182
575,182
576,182
577,182
578,182
579,182
580,183
581,183
582,183
583,183
584,184
585,184
586,184
587,184
588,185
589,185
590,185
591,185
592,186
593,186
594,186
595,186
596,186
597,186
598,186
599,186
600,186
601,186
602,186
603,186
604,187
605,187
606,187
607,187
608,187
609,187
610,187
611,187
612,188
613,187
614,187
615,188
616,188
617,188
618,188
619,188
620,188
621,188
622,188
623,188
624,188
625,188
626,188
627,188
628,188
629,188
630,188
631,189
632,189
633,189
634,189
635,189
636,190
637,190
638,190
639,190
640,190
641,190
642,190
643,190
644,191
645,190
646,191
647,191
648,191
649,191
650,191
651,190
652,190
653,190
654,190
655,190
656,190
657,190
658,190
659,190
660,190
661,191
662,191
663,191
664,191
665,191
666,191
667,191
668,191
669,191
670,191
671,191
672,191
673,191
674,192
675,192
676,192
677,192
678,192
679,192
680,193
681,193
682,193
683,193
684,193
685,193
686,193
687,193
688,193
689,193
690,194
691,194
692,194
693,194
694,194
695,194
696,194
697,194
698,194
699,194
700,194
701,194
702,194
703,194
704,194
705,194
706,194
707,194
708,194
709,194
710,194
711,194
712,194
713,194
714,194
715,195
716,194
717,194
718,195
719,195
720,195
721,195
722,195
723,195
724,195
725,195
726,195
727,195
728,195
729,195
730,195
731,195
732,195
733,195
734,195
735,195
736,195
737,195
738,196
739,196
740,196
741,196
742,196
743,196
744,196
745,196
