second,fc
1305,179
1306,179
1307,179
1308,182
1309,182
1310,182
1311,182
1312,183
1313,183
1314,184
1315,184
1316,184
1317,184
1318,184
1319,185
1320,185
1321,184
1322,184
1323,184
1324,183
1325,183
1326,182
1327,181
1328,180
1329,179
1330,179
1331,178
1332,179
1333,181
1334,182
1335,183
1336,183
1337,184
1338,184
1339,182
1340,183
1341,184
1342,184
1343,184
1344,185
1345,185
1346,185
1347,185
1348,184
1349,184
1350,183
1351,183
1352,183
1353,182
1354,182
1355,181
1356,181
1357,180
1358,179
1359,178
1360,177
1361,176
1362,175
1363,175
1364,174
1365,173
1366,173
1367,172
1368,172
1369,172
1370,171
1371,171
1372,171
1373,170
1374,170
1375,169
1376,169
1377,170
1378,170
1379,171
1380,171
1381,171
1382,172
1383,172
1384,173
1385,173
1386,174
1387,174
1388,175
1389,176
1390,177
1391,178
1392,178
1393,179
1394,179
1395,180
1396,180
1397,181
1398,181
1399,182
1400,182
1401,183
1402,183
1403,183
1404,183
1405,184
1406,184
1407,184
1408,184
1409,184
1410,184
1411,184
1412,184
1413,185
1414,185
1415,185
1416,185
1417,185
1418,185
1419,185
1420,186
1421,186
1422,187
1423,187
1424,187
1425,188
1426,188
1427,188
1428,189
1429,189
1430,189
1431,190
1432,190
1433,190
1434,191
1435,191
1436,191
1437,190
1438,190
1439,189
1440,189
1441,189
1442,188
1443,188
1444,187
1445,187
1446,186
1447,186
1448,185
1449,184
1450,183
1451,182
1452,181
1453,180
1454,180
1455,179
1456,178
1457,177
1458,176
1459,176
1460,175
1461,175
1462,175
1463,175
1464,174
1465,174
1466,174
1467,174
1468,174
1469,174
1470,174
1471,174
1472,174
1473,175
1474,175
1475,175
1476,176
1477,176
1478,176
1479,176
1480,176
1481,176
1482,176
1483,176
1484,176
1485,177
1486,177
1487,176
1488,175
1489,175
1490,174
1491,175
1492,176
1493,177
1494,178
1495,179
1496,180
1497,180
1498,181
1499,181
1500,181
1501,184
1502,184
1503,185
1504,185
1505,185
1506,185
1507,186
1508,186
1509,186
1510,186
1511,183
1512,183
1513,183
1514,183
1515,183
1516,183
1517,185
1518,185
1519,185
1520,185
1521,186
1522,186
1523,186
1524,186
1525,186
1526,187
1527,187
1528,187
1529,187
1530,187
1531,187
1532,187
1533,187
1534,187
1535,187
1536,187
