second,fc
1293,164
1294,164
1295,164
1296,164
1297,165
1298,165
1299,165
1300,165
1301,163
1302,164
1303,165
1304,165
1305,165
1306,166
1307,166
1308,166
1309,167
1310,167
1311,167
1312,168
1313,168
1314,168
1315,168
1316,168
1317,169
1318,169
1319,169
1320,169
1321,169
1322,169
1323,169
1324,169
1325,170
1326,170
1327,170
1328,170
1329,170
1330,170
1331,170
1332,170
1333,170
1334,170
1335,170
1336,170
1337,170
1338,170
1339,170
1340,170
1341,170
1342,170
1343,170
1344,170
1345,170
1346,170
1347,171
1348,171
1349,171
1350,171
1351,171
1352,171
1353,171
1354,171
1355,171
1356,171
1357,171
1358,170
1359,170
1360,170
1361,169
1362,169
1363,169
1364,168
1365,167
1366,167
1367,164
1368,164
1369,161
1370,159
1371,158
1372,157
1373,156
1374,156
1375,156
1376,156
1377,157
1378,157
1379,157
1380,157
1381,159
1382,159
1383,159
1384,160
1385,160
1386,161
1387,161
1388,161
1389,162
1390,162
1391,163
1392,164
1393,164
1394,165
1395,165
1396,165
1397,166
1398,166
1399,166
1400,166
1401,167
1402,167
1403,167
1404,167
1405,168
1406,168
1407,168
1408,168
1409,168
1410,169
1411,169
1412,169
1413,169
1414,170
1415,170
1416,171
1417,171
1418,171
1419,172
1420,172
1421,173
1422,173
1423,173
1424,173
1425,173
1426,174
1427,174
1428,174
1429,174
1430,174
1431,174
1432,174
1433,174
1434,174
1435,174
1436,174
1437,174
1438,174
1439,174
1440,174
1441,175
1442,175
1443,175
1444,175
1445,175
1446,175
1447,175
1448,175
1449,175
1450,175
1451,176
1452,175
1453,175
1454,175
1455,175
1456,174
1457,173
1458,173
1459,173
1460,173
1461,172
1462,172
1463,171
1464,170
1465,170
1466,169
1467,168
1468,168
1469,167
1470,164
1471,164
1472,162
1473,162
1474,160
1475,160
1476,159
1477,159
1478,159
1479,160
1480,160
1481,162
1482,162
1483,163
1484,164
1485,164
1486,165
1487,165
1488,166
1489,166
1490,167
1491,168
1492,168
1493,169
1494,170
1495,170
1496,171
1497,173
1498,173
1499,174
1500,174
1501,175
1502,175
1503,176
1504,176
1505,176
1506,177
1507,177
1508,177
1509,177
1510,178
1511,178
1512,179
1513,179
1514,179
1515,179
1516,179
1517,179
1518,179
1519,180
1520,180
1521,180
1522,180
1523,180
1524,180
1525,181
1526,181
1527,181
1528,181
1529,181
1530,181
1531,181
1532,181
1533,182
1534,182
1535,182
1536,182
1537,182
1538,182
1539,182
1540,183
1541,183
1542,183
1543,183
1544,183
1545,183
1546,183
1547,183
1548,183
1549,183
1550,182
1551,182
1552,182
1553,182
1554,181
1555,181
1556,181
1557,180
1558,180
1559,179
1560,178
1561,178
1562,177
1563,177
1564,176
1565,175
1566,175
1567,175
1568,174
1569,174
1570,174
1571,174
1572,173
1573,173
1574,172
1575,172
1576,172
1577,172
1578,172
1579,172
1580,172
1581,172
1582,172
1583,172
1584,173
1585,173
1586,174
1587,174
1588,175
1589,175
1590,176
1591,176
1592,176
1593,177
1594,177
1595,177
1596,178
1597,178
1598,178
1599,178
1600,178
1601,179
1602,179
1603,179
1604,179
1605,180
1606,180
1607,180
1608,181
1609,181
1610,181
1611,182
1612,182
1613,182
1614,182
1615,182
1616,183
1617,183
1618,183
1619,183
1620,183
1621,183
1622,183
1623,183
1624,183
1625,184
1626,184
1627,184
1628,184
1629,184
1630,184
1631,184
1632,184
