game,second,livetime,ingame,quarter,atdef,pospoints,negpoints,difference
1,605,423,BLJ,1Q,AT,7,10,-3
1,606,424,BLJ,1Q,AT,7,10,-3
1,607,425,BLJ,1Q,AT,7,10,-3
1,608,426,BLJ,1Q,AT,7,10,-3
1,609,427,BLJ,1Q,AT,7,10,-3
1,610,428,BLJ,1Q,AT,7,10,-3
1,611,429,BLJ,1Q,AT,7,10,-3
1,612,430,BLJ,1Q,AT,7,10,-3
1,613,431,BLJ,1Q,AT,7,10,-3
1,614,432,BLJ,1Q,AT,7,10,-3
1,615,433,BLJ,1Q,AT,7,10,-3
1,616,434,BLJ,1Q,AT,7,10,-3
1,617,435,BLJ,1Q,AT,7,10,-3
1,618,436,BLJ,1Q,AT,7,10,-3
1,619,,JP,1Q,,7,10,-3
1,620,,JP,1Q,,7,10,-3
1,621,,JP,1Q,,7,10,-3
1,622,,JP,1Q,,7,10,-3
1,623,,JP,1Q,,7,10,-3
1,624,,JP,1Q,,7,10,-3
1,625,,JP,1Q,,7,10,-3
1,626,,JP,1Q,,7,10,-3
1,627,,JP,1Q,,7,10,-3
1,628,,JP,1Q,,7,10,-3
1,629,,JP,1Q,,7,10,-3
1,630,,JP,1Q,,7,10,-3
1,631,,JP,1Q,,7,10,-3
1,632,,JP,1Q,,7,10,-3
1,633,,JP,1Q,,7,10,-3
1,634,,JP,1Q,,7,10,-3
1,635,,JP,1Q,,7,10,-3
1,636,,JP,1Q,,7,10,-3
1,637,,JP,1Q,,7,10,-3
1,638,437,BLJ,1Q,DEF,7,10,-3
1,639,438,BLJ,1Q,DEF,7,10,-3
1,640,439,BLJ,1Q,DEF,7,10,-3
1,641,440,BLJ,1Q,DEF,7,10,-3
1,642,441,BLJ,1Q,DEF,7,10,-3
1,643,442,BLJ,1Q,DEF,7,10,-3
1,644,443,BLJ,1Q,DEF,7,10,-3
1,645,444,BLJ,1Q,DEF,7,10,-3
1,646,445,BLJ,1Q,DEF,7,10,-3
1,647,446,BLJ,1Q,DEF,7,10,-3
1,648,447,BLJ,1Q,DEF,7,10,-3
1,649,448,BLJ,1Q,DEF,7,10,-3
1,650,449,BLJ,1Q,DEF,7,10,-3
1,651,450,BLJ,1Q,DEF,7,10,-3
1,652,451,BLJ,1Q,DEF,7,10,-3
1,653,452,BLJ,1Q,DEF,7,10,-3
1,654,453,BLJ,1Q,DEF,7,10,-3
1,655,454,BLJ,1Q,DEF,7,10,-3
1,656,455,BLJ,1Q,DEF,7,10,-3
1,657,456,BLJ,1Q,AT,7,10,-3
1,658,457,BLJ,1Q,AT,7,10,-3
1,659,458,BLJ,1Q,AT,7,10,-3
1,660,459,BLJ,1Q,AT,7,10,-3
1,661,460,BLJ,1Q,AT,7,10,-3
1,662,461,BLJ,1Q,AT,7,10,-3
1,663,462,BLJ,1Q,AT,7,10,-3
1,664,463,BLJ,1Q,AT,7,10,-3
1,665,464,BLJ,1Q,AT,7,10,-3
1,666,465,BLJ,1Q,AT,7,10,-3
1,667,466,BLJ,1Q,AT,7,10,-3
1,668,467,BLJ,1Q,AT,7,10,-3
1,669,468,BLJ,1Q,AT,7,10,-3
1,670,469,BLJ,1Q,AT,7,10,-3
1,671,470,BLJ,1Q,AT,7,10,-3
1,672,471,BLJ,1Q,AT,10,10,0
1,673,472,BLJ,1Q,,10,10,0
1,674,473,BLJ,1Q,,10,10,0
1,675,474,BLJ,1Q,DEF,10,10,0
1,676,475,BLJ,1Q,DEF,10,10,0
1,677,476,BLJ,1Q,DEF,10,10,0
1,678,477,BLJ,1Q,DEF,10,10,0
1,679,478,BLJ,1Q,DEF,10,10,0
1,680,479,BLJ,1Q,DEF,10,10,0
1,681,480,BLJ,1Q,DEF,10,10,0
1,682,481,BLJ,1Q,DEF,10,10,0
1,683,482,BLJ,1Q,DEF,10,10,0
1,684,483,BLJ,1Q,DEF,10,10,0
1,685,484,BLJ,1Q,DEF,10,10,0
1,686,485,BLJ,1Q,DEF,10,10,0
1,687,486,BLJ,1Q,DEF,10,10,0
1,688,487,BLJ,1Q,DEF,10,10,0
1,689,488,BLJ,1Q,DEF,10,10,0
1,690,489,BLJ,1Q,DEF,10,10,0
1,691,490,BLJ,1Q,DEF,10,10,0
1,692,491,BLJ,1Q,DEF,10,10,0
1,693,492,BLJ,1Q,DEF,10,10,0
1,694,493,BLJ,1Q,DEF,10,13,-3
1,695,494,BLJ,1Q,,10,13,-3
1,696,495,BLJ,1Q,AT,10,13,-3
1,697,496,BLJ,1Q,AT,10,13,-3
1,698,497,BLJ,1Q,AT,10,13,-3
1,699,498,BLJ,1Q,AT,10,13,-3
1,700,499,BLJ,1Q,AT,10,13,-3
1,701,500,BLJ,1Q,AT,10,13,-3
1,702,501,BLJ,1Q,AT,10,13,-3
1,703,502,BLJ,1Q,AT,10,13,-3
1,704,503,BLJ,1Q,AT,12,13,-1
1,705,,JP,1Q,,12,13,-1
1,706,,JP,1Q,,12,13,-1
1,707,,JP,1Q,,12,13,-1
1,708,,JP,1Q,,12,13,-1
1,709,,JP,1Q,,12,13,-1
1,710,,JP,1Q,,12,13,-1
1,711,,JP,1Q,,12,13,-1
1,712,,JP,1Q,,12,13,-1
1,713,,JP,1Q,,12,13,-1
1,714,,JP,1Q,,12,13,-1
1,715,,JP,1Q,,12,13,-1
1,716,,JP,1Q,,12,13,-1
1,717,,JP,1Q,,12,13,-1
1,718,,JP,1Q,,12,13,-1
1,719,,TL,1Q,,12,13,-1
1,720,,TL,1Q,,12,13,-1
1,721,,TL,1Q,,12,13,-1
1,722,,TL,1Q,,12,13,-1
1,723,,TL,1Q,,12,13,-1
1,724,,TL,1Q,,12,13,-1
1,725,,TL,1Q,,12,13,-1
1,726,,TL,1Q,,12,13,-1
1,727,504,BLJ,1Q,DEF,12,13,-1
1,728,505,BLJ,1Q,DEF,12,13,-1
1,729,506,BLJ,1Q,DEF,12,13,-1
1,730,507,BLJ,1Q,DEF,12,13,-1
1,731,508,BLJ,1Q,DEF,12,13,-1
1,732,509,BLJ,1Q,DEF,12,13,-1
1,733,510,BLJ,1Q,DEF,12,13,-1
1,734,511,BLJ,1Q,DEF,12,13,-1
1,735,,JP,1Q,,12,13,-1
1,736,,JP,1Q,,12,13,-1
1,737,,JP,1Q,,12,13,-1
1,738,,JP,1Q,,12,13,-1
1,739,,JP,1Q,,12,13,-1
1,740,,JP,1Q,,12,13,-1
1,741,,JP,1Q,,12,13,-1
1,742,,JP,1Q,,12,13,-1
1,743,,JP,1Q,,12,13,-1
1,744,,JP,1Q,,12,13,-1
1,745,,JP,1Q,,12,13,-1
1,746,512,BLJ,1Q,AT,12,13,-1
1,747,513,BLJ,1Q,AT,12,13,-1
1,748,514,BLJ,1Q,AT,12,13,-1
1,749,515,BLJ,1Q,AT,12,13,-1
1,750,516,BLJ,1Q,AT,12,13,-1
1,751,517,BLJ,1Q,AT,12,13,-1
1,752,518,BLJ,1Q,AT,12,13,-1
1,753,519,BLJ,1Q,AT,12,13,-1
1,754,520,BLJ,1Q,AT,12,13,-1
1,755,521,BLJ,1Q,AT,12,13,-1
1,756,522,BLJ,1Q,AT,12,13,-1
1,757,523,BLJ,1Q,AT,12,13,-1
1,758,524,BLJ,1Q,AT,12,13,-1
1,759,525,BLJ,1Q,AT,12,13,-1
1,760,526,BLJ,1Q,AT,12,13,-1
1,761,527,BLJ,1Q,AT,12,13,-1
1,762,528,BLJ,1Q,AT,12,13,-1
1,763,529,BLJ,1Q,AT,12,13,-1
1,764,530,BLJ,1Q,AT,12,13,-1
1,765,531,BLJ,1Q,AT,12,13,-1
1,766,532,BLJ,1Q,DEF,12,13,-1
1,767,533,BLJ,1Q,DEF,12,13,-1
1,768,534,BLJ,1Q,DEF,12,13,-1
1,769,535,BLJ,1Q,DEF,12,13,-1
1,770,536,BLJ,1Q,DEF,12,13,-1
1,771,537,BLJ,1Q,DEF,12,13,-1
1,772,538,BLJ,1Q,DEF,12,13,-1
1,773,539,BLJ,1Q,DEF,12,13,-1
1,774,540,BLJ,1Q,DEF,12,13,-1
1,775,541,BLJ,1Q,DEF,12,13,-1
1,776,542,BLJ,1Q,DEF,12,13,-1
1,777,543,BLJ,1Q,DEF,12,13,-1
1,778,544,BLJ,1Q,DEF,12,13,-1
1,779,,JP,1Q,,12,13,-1
1,780,,JP,1Q,,12,13,-1
1,781,,JP,1Q,,12,13,-1
1,782,,JP,1Q,,12,13,-1
1,783,,JP,1Q,,12,13,-1
1,784,,JP,1Q,,12,13,-1
1,785,,JP,1Q,,12,13,-1
1,786,,JP,1Q,,12,13,-1
1,787,,JP,1Q,,12,13,-1
1,788,,JP,1Q,,12,13,-1
1,789,,JP,1Q,,12,13,-1
1,790,,JP,1Q,,12,13,-1
1,791,,JP,1Q,,12,13,-1
1,792,,JP,1Q,,12,13,-1
1,793,,JP,1Q,,12,13,-1
1,794,545,BLJ,1Q,AT,12,13,-1
1,795,546,BLJ,1Q,AT,12,13,-1
1,796,547,BLJ,1Q,AT,12,13,-1
1,797,548,BLJ,1Q,AT,12,13,-1
1,798,549,BLJ,1Q,AT,12,13,-1
1,799,550,BLJ,1Q,AT,12,13,-1
1,800,551,BLJ,1Q,AT,12,13,-1
1,801,552,BLJ,1Q,AT,12,13,-1
1,802,553,BLJ,1Q,AT,12,13,-1
1,803,554,BLJ,1Q,AT,12,13,-1
1,804,555,BLJ,1Q,AT,12,13,-1
1,805,,JP,1Q,,12,13,-1
1,806,,JP,1Q,,12,13,-1
1,807,,JP,1Q,,12,13,-1
1,808,,JP,1Q,,12,13,-1
1,809,,JP,1Q,,12,13,-1
1,810,,JP,1Q,,12,13,-1
1,811,,JP,1Q,,12,13,-1
1,812,,JP,1Q,,12,13,-1
1,813,,JP,1Q,,12,13,-1
1,814,,JP,1Q,,12,13,-1
1,815,,JP,1Q,,12,13,-1
1,816,,JP,1Q,,12,13,-1
1,817,556,BLJ,1Q,AT,12,13,-1
1,818,557,BLJ,1Q,AT,12,13,-1
1,819,558,BLJ,1Q,AT,12,13,-1
1,820,559,BLJ,1Q,AT,12,13,-1
1,821,560,BLJ,1Q,AT,12,13,-1
1,822,561,BLJ,1Q,AT,12,13,-1
1,823,562,BLJ,1Q,AT,12,13,-1
1,824,563,BLJ,1Q,AT,12,13,-1
1,825,564,BLJ,1Q,AT,12,13,-1
1,826,,JP,1Q,,12,13,-1
1,827,,JP,1Q,,12,13,-1
1,828,,JP,1Q,,12,13,-1
1,829,,JP,1Q,,12,13,-1
1,830,,JP,1Q,,12,13,-1
1,831,,JP,1Q,,12,13,-1
1,832,,JP,1Q,,12,13,-1
1,833,,JP,1Q,,12,13,-1
1,834,,JP,1Q,,12,13,-1
1,835,565,BLJ,1Q,DEF,12,13,-1
1,836,566,BLJ,1Q,DEF,12,13,-1
1,837,567,BLJ,1Q,DEF,12,13,-1
1,838,568,BLJ,1Q,DEF,12,13,-1
1,839,569,BLJ,1Q,DEF,12,13,-1
1,840,570,BLJ,1Q,DEF,12,13,-1
1,841,571,BLJ,1Q,DEF,12,13,-1
1,842,572,BLJ,1Q,DEF,12,13,-1
1,843,573,BLJ,1Q,DEF,12,13,-1
1,844,574,BLJ,1Q,DEF,12,13,-1
1,845,575,BLJ,1Q,DEF,12,13,-1
1,846,576,BLJ,1Q,DEF,12,13,-1
1,847,577,BLJ,1Q,DEF,12,13,-1
1,848,578,BLJ,1Q,DEF,12,13,-1
1,849,,JP,1Q,,12,13,-1
1,850,,JP,1Q,,12,13,-1
1,851,,JP,1Q,,12,13,-1
1,852,,JP,1Q,,12,13,-1
1,853,,JP,1Q,,12,13,-1
1,854,,JP,1Q,,12,13,-1
1,855,,JP,1Q,,12,13,-1
1,856,,JP,1Q,,12,13,-1
1,857,,JP,1Q,,12,13,-1
1,858,,JP,1Q,,12,13,-1
1,859,,JP,1Q,,12,13,-1
1,860,,JP,1Q,,12,13,-1
1,861,,JP,1Q,,12,13,-1
1,862,,JP,1Q,,12,13,-1
1,863,,JP,1Q,,12,13,-1
1,864,,JP,1Q,,12,13,-1
1,865,,JP,1Q,,12,13,-1
1,866,,JP,1Q,,12,13,-1
1,867,,JP,1Q,,12,13,-1
1,868,,JP,1Q,,12,13,-1
1,869,,JP,1Q,,12,13,-1
1,870,,JP,1Q,,12,13,-1
1,871,,JP,1Q,,12,13,-1
1,872,,JP,1Q,,12,13,-1
1,873,,JP,1Q,,12,13,-1
1,874,,JP,1Q,,12,13,-1
1,875,,JP,1Q,,12,13,-1
1,876,,JP,1Q,,12,13,-1
1,877,,JP,1Q,,12,13,-1
1,878,,JP,1Q,,12,13,-1
1,879,,JP,1Q,,12,13,-1
1,880,,JP,1Q,,12,13,-1
1,881,,JP,1Q,,12,13,-1
1,882,,JP,1Q,,12,13,-1
1,883,,TL,1Q,,12,13,-1
1,884,,TL,1Q,,12,13,-1
1,885,,TL,1Q,,12,13,-1
1,886,,TL,1Q,,12,13,-1
1,887,,TL,1Q,,12,13,-1
1,888,,TL,1Q,,12,13,-1
1,889,,TL,1Q,,12,13,-1
1,890,,TL,1Q,,12,13,-1
1,891,,TL,1Q,,12,14,-2
1,892,,TL,1Q,,12,14,-2
1,893,,TL,1Q,,12,14,-2
1,894,,TL,1Q,,12,14,-2
1,895,,TL,1Q,,12,14,-2
1,896,,TL,1Q,,12,14,-2
1,897,,TL,1Q,,12,14,-2
1,898,,TL,1Q,,12,14,-2
1,899,,TL,1Q,,12,14,-2
1,900,,TL,1Q,,12,14,-2
1,901,,TL,1Q,,12,14,-2
1,902,,TL,1Q,,12,14,-2
1,903,,TL,1Q,,12,14,-2
1,904,,TL,1Q,,12,15,-3
1,905,,JP,1Q,,12,15,-3
1,906,,JP,1Q,,12,15,-3
1,907,579,BLJ,1Q,AT,12,15,-3
1,908,580,BLJ,1Q,AT,12,15,-3
1,909,581,BLJ,1Q,AT,12,15,-3
1,910,582,BLJ,1Q,AT,12,15,-3
1,911,583,BLJ,1Q,AT,12,15,-3
1,912,584,BLJ,1Q,AT,12,15,-3
1,913,585,BLJ,1Q,AT,12,15,-3
1,914,586,BLJ,1Q,AT,12,15,-3
1,915,587,BLJ,1Q,AT,12,15,-3
1,916,588,BLJ,1Q,AT,12,15,-3
1,917,589,BLJ,1Q,AT,12,15,-3
1,918,590,BLJ,1Q,AT,12,15,-3
1,919,591,BLJ,1Q,AT,12,15,-3
1,920,592,BLJ,1Q,AT,12,15,-3
1,921,593,BLJ,1Q,AT,12,15,-3
1,922,594,BLJ,1Q,AT,12,15,-3
1,923,595,BLJ,1Q,AT,12,15,-3
1,924,,JP,1Q,,12,15,-3
1,925,,JP,1Q,,12,15,-3
1,926,,JP,1Q,,12,15,-3
1,927,,JP,1Q,,12,15,-3
1,928,,JP,1Q,,12,15,-3
1,929,,JP,1Q,,12,15,-3
1,930,,JP,1Q,,12,15,-3
1,931,,JP,1Q,,12,15,-3
1,932,,JP,1Q,,12,15,-3
1,933,,JP,1Q,,12,15,-3
1,934,,JP,1Q,,12,15,-3
1,935,,JP,1Q,,12,15,-3
1,936,,JP,1Q,,12,15,-3
1,937,,JP,1Q,,12,15,-3
1,938,,JP,1Q,,12,15,-3
1,939,,JP,1Q,,12,15,-3
1,940,,JP,1Q,,12,15,-3
1,941,596,BLJ,1Q,AT,12,15,-3
1,942,,JP,1Q,,12,15,-3
1,943,,JP,1Q,,12,15,-3
1,944,,JP,1Q,,12,15,-3
1,945,,JP,1Q,,12,15,-3
1,946,,JP,1Q,,12,15,-3
1,947,,JP,1Q,,12,15,-3
1,948,,JP,1Q,,12,15,-3
1,949,,JP,1Q,,12,15,-3
1,950,,JP,1Q,,12,15,-3
1,951,,JP,1Q,,12,15,-3
1,952,,JP,1Q,,12,15,-3
1,953,,JP,1Q,,12,15,-3
1,954,597,BLJ,1Q,AT,12,15,-3
1,955,598,BLJ,1Q,AT,12,15,-3
1,956,599,BLJ,1Q,AT,12,15,-3
1,957,600,BLJ,1Q,AT,15,15,0
1,958,,F1Q,F1Q,,15,15,0
1,959,,ET12,,,15,15,0
1,960,,ET12,,,15,15,0
1,961,,ET12,,,15,15,0
1,962,,ET12,,,15,15,0
1,963,,ET12,,,15,15,0
1,964,,ET12,,,15,15,0
1,965,,ET12,,,15,15,0
1,966,,ET12,,,15,15,0
1,967,,ET12,,,15,15,0
1,968,,ET12,,,15,15,0
1,969,,ET12,,,15,15,0
1,970,,ET12,,,15,15,0
1,971,,ET12,,,15,15,0
1,972,,ET12,,,15,15,0
1,973,,ET12,,,15,15,0
1,974,,ET12,,,15,15,0
1,975,,ET12,,,15,15,0
1,976,,ET12,,,15,15,0
1,977,,ET12,,,15,15,0
1,978,,ET12,,,15,15,0
1,979,,ET12,,,15,15,0
1,980,,ET12,,,15,15,0
1,981,,ET12,,,15,15,0
1,982,,ET12,,,15,15,0
1,983,,ET12,,,15,15,0
1,984,,ET12,,,15,15,0
1,985,,ET12,,,15,15,0
1,986,,ET12,,,15,15,0
1,987,,ET12,,,15,15,0
1,988,,ET12,,,15,15,0
1,989,,ET12,,,15,15,0
1,990,,ET12,,,15,15,0
1,991,,ET12,,,15,15,0
1,992,,ET12,,,15,15,0
1,993,,ET12,,,15,15,0
1,994,,ET12,,,15,15,0
1,995,,ET12,,,15,15,0
1,996,,ET12,,,15,15,0
1,997,,ET12,,,15,15,0
1,998,,ET12,,,15,15,0
1,999,,ET12,,,15,15,0
1,1000,,ET12,,,15,15,0
1,1001,,ET12,,,15,15,0
1,1002,,ET12,,,15,15,0
1,1003,,ET12,,,15,15,0
1,1004,,ET12,,,15,15,0
1,1005,,ET12,,,15,15,0
1,1006,,ET12,,,15,15,0
1,1007,,ET12,,,15,15,0
1,1008,,ET12,,,15,15,0
1,1009,,ET12,,,15,15,0
1,1010,,ET12,,,15,15,0
1,1011,,ET12,,,15,15,0
1,1012,,ET12,,,15,15,0
1,1013,,ET12,,,15,15,0
1,1014,,ET12,,,15,15,0
1,1015,,ET12,,,15,15,0
1,1016,,ET12,,,15,15,0
1,1017,,ET12,,,15,15,0
1,1018,,ET12,,,15,15,0
1,1019,,ET12,,,15,15,0
1,1020,,ET12,,,15,15,0
1,1021,,ET12,,,15,15,0
1,1022,,ET12,,,15,15,0
1,1023,,ET12,,,15,15,0
1,1024,,ET12,,,15,15,0
1,1025,,ET12,,,15,15,0
1,1026,,ET12,,,15,15,0
1,1027,,ET12,,,15,15,0
1,1028,,ET12,,,15,15,0
1,1029,,ET12,,,15,15,0
1,1030,,ET12,,,15,15,0
1,1031,,ET12,,,15,15,0
1,1032,,ET12,,,15,15,0
1,1033,,ET12,,,15,15,0
1,1034,,ET12,,,15,15,0
1,1035,,ET12,,,15,15,0
1,1036,,ET12,,,15,15,0
1,1037,,ET12,,,15,15,0
1,1038,,ET12,,,15,15,0
1,1039,,ET12,,,15,15,0
1,1040,,ET12,,,15,15,0
1,1041,,ET12,,,15,15,0
1,1042,,ET12,,,15,15,0
1,1043,,ET12,,,15,15,0
1,1044,,ET12,,,15,15,0
1,1045,,ET12,,,15,15,0
1,1046,,ET12,,,15,15,0
1,1047,,ET12,,,15,15,0
1,1048,,ET12,,,15,15,0
1,1049,,ET12,,,15,15,0
1,1050,,ET12,,,15,15,0
1,1051,,ET12,,,15,15,0
1,1052,,ET12,,,15,15,0
1,1053,,ET12,,,15,15,0
1,1054,,ET12,,,15,15,0
1,1055,,ET12,,,15,15,0
1,1056,,ET12,,,15,15,0
1,1057,,ET12,,,15,15,0
1,1058,,ET12,,,15,15,0
1,1059,,ET12,,,15,15,0
1,1060,,ET12,,,15,15,0
1,1061,,ET12,,,15,15,0
1,1062,,ET12,,,15,15,0
1,1063,,ET12,,,15,15,0
1,1064,,ET12,,,15,15,0
1,1065,,ET12,,,15,15,0
1,1066,,ET12,,,15,15,0
1,1067,,ET12,,,15,15,0
1,1068,,ET12,,,15,15,0
1,1069,,ET12,,,15,15,0
1,1070,,I2Q,IQ2,,15,15,0
1,1071,1,BLJ,2Q,AT,15,15,0
1,1072,2,BLJ,2Q,AT,15,15,0
1,1073,3,BLJ,2Q,AT,15,15,0
1,1074,4,BLJ,2Q,AT,15,15,0
1,1075,5,BLJ,2Q,AT,15,15,0
1,1076,6,BLJ,2Q,AT,15,15,0
1,1077,7,BLJ,2Q,AT,15,15,0
1,1078,8,BLJ,2Q,AT,15,15,0
1,1079,9,BLJ,2Q,AT,15,15,0
1,1080,10,BLJ,2Q,AT,15,15,0
1,1081,11,BLJ,2Q,AT,15,15,0
1,1082,12,BLJ,2Q,AT,15,15,0
1,1083,13,BLJ,2Q,AT,15,15,0
1,1084,14,BLJ,2Q,AT,15,15,0
1,1085,15,BLJ,2Q,AT,15,15,0
1,1086,16,BLJ,2Q,AT,15,15,0
1,1087,17,BLJ,2Q,AT,15,15,0
1,1088,18,BLJ,2Q,AT,15,15,0
1,1089,,JP,2Q,,15,15,0
1,1090,,JP,2Q,,15,15,0
1,1091,,JP,2Q,,15,15,0
1,1092,,JP,2Q,,15,15,0
1,1093,,JP,2Q,,15,15,0
1,1094,,JP,2Q,,15,15,0
1,1095,,JP,2Q,,15,15,0
1,1096,,JP,2Q,,15,15,0
1,1097,,JP,2Q,,15,15,0
1,1098,,JP,2Q,,15,15,0
1,1099,,JP,2Q,,15,15,0
1,1100,,JP,2Q,,15,15,0
1,1101,,JP,2Q,,15,15,0
1,1102,,JP,2Q,,15,15,0
1,1103,,JP,2Q,,15,15,0
1,1104,,JP,2Q,,15,15,0
1,1105,19,BLJ,2Q,AT,15,15,0
1,1106,,JP,2Q,,15,15,0
1,1107,,JP,2Q,,15,15,0
1,1108,,JP,2Q,,15,15,0
1,1109,,JP,2Q,,15,15,0
1,1110,,JP,2Q,,15,15,0
1,1111,,JP,2Q,,15,15,0
1,1112,,JP,2Q,,15,15,0
1,1113,,JP,2Q,,15,15,0
1,1114,,JP,2Q,,15,15,0
1,1115,,JP,2Q,,15,15,0
1,1116,,JP,2Q,,15,15,0
1,1117,,JP,2Q,,15,15,0
1,1118,,JP,2Q,,15,15,0
1,1119,,JP,2Q,,15,15,0
1,1120,,JP,2Q,,15,15,0
1,1121,,JP,2Q,,15,15,0
1,1122,,JP,2Q,,15,15,0
1,1123,,JP,2Q,,15,15,0
1,1124,20,BLJ,2Q,AT,15,15,0
1,1125,,JP,2Q,,15,15,0
1,1126,,JP,2Q,,15,15,0
1,1127,,JP,2Q,,15,15,0
1,1128,,JP,2Q,,15,15,0
1,1129,,JP,2Q,,15,15,0
1,1130,,JP,2Q,,15,15,0
1,1131,,JP,2Q,,15,15,0
1,1132,,JP,2Q,,15,15,0
1,1133,,JP,2Q,,15,15,0
1,1134,21,BLJ,2Q,AT,15,15,0
1,1135,22,BLJ,2Q,AT,15,15,0
1,1136,23,BLJ,2Q,AT,17,15,2
1,1137,24,BLJ,2Q,,17,15,2
1,1138,25,BLJ,2Q,,17,15,2
1,1139,26,BLJ,2Q,DEF,17,15,2
1,1140,27,BLJ,2Q,DEF,17,15,2
1,1141,28,BLJ,2Q,DEF,17,15,2
1,1142,29,BLJ,2Q,DEF,17,15,2
1,1143,30,BLJ,2Q,DEF,17,15,2
1,1144,31,BLJ,2Q,DEF,17,15,2
1,1145,32,BLJ,2Q,DEF,17,15,2
1,1146,33,BLJ,2Q,DEF,17,15,2
1,1147,,JP,2Q,,17,15,2
1,1148,,JP,2Q,,17,15,2
1,1149,,JP,2Q,,17,15,2
1,1150,,JP,2Q,,17,15,2
1,1151,34,BLJ,2Q,AT,17,15,2
1,1152,35,BLJ,2Q,AT,17,15,2
1,1153,36,BLJ,2Q,AT,17,15,2
1,1154,37,BLJ,2Q,AT,17,15,2
1,1155,38,BLJ,2Q,AT,17,15,2
1,1156,39,BLJ,2Q,AT,17,15,2
1,1157,40,BLJ,2Q,AT,17,15,2
1,1158,41,BLJ,2Q,AT,17,15,2
1,1159,42,BLJ,2Q,AT,17,15,2
1,1160,43,BLJ,2Q,AT,17,15,2
1,1161,,JP,2Q,,17,15,2
1,1162,,JP,2Q,,17,15,2
1,1163,,JP,2Q,,17,15,2
1,1164,,JP,2Q,,17,15,2
1,1165,,JP,2Q,,17,15,2
1,1166,,JP,2Q,,17,15,2
1,1167,,JP,2Q,,17,15,2
1,1168,,JP,2Q,,17,15,2
1,1169,,JP,2Q,,17,15,2
1,1170,,JP,2Q,,17,15,2
1,1171,,JP,2Q,,17,15,2
1,1172,,JP,2Q,,17,15,2
1,1173,44,BLJ,2Q,AT,17,15,2
1,1174,45,BLJ,2Q,AT,17,15,2
1,1175,46,BLJ,2Q,AT,17,15,2
1,1176,47,BLJ,2Q,AT,17,15,2
1,1177,48,BLJ,2Q,AT,17,15,2
1,1178,49,BLJ,2Q,AT,17,15,2
1,1179,50,BLJ,2Q,AT,17,15,2
1,1180,51,BLJ,2Q,AT,17,15,2
1,1181,52,BLJ,2Q,AT,17,15,2
1,1182,53,BLJ,2Q,AT,17,15,2
1,1183,54,BLJ,2Q,AT,17,15,2
1,1184,55,BLJ,2Q,AT,17,15,2
1,1185,56,BLJ,2Q,AT,17,15,2
1,1186,57,BLJ,2Q,AT,17,15,2
1,1187,58,BLJ,2Q,AT,17,15,2
1,1188,59,BLJ,2Q,DEF,17,15,2
1,1189,60,BLJ,2Q,DEF,17,15,2
1,1190,61,BLJ,2Q,DEF,17,15,2
1,1191,62,BLJ,2Q,DEF,17,15,2
1,1192,63,BLJ,2Q,DEF,17,15,2
1,1193,64,BLJ,2Q,DEF,17,15,2
1,1194,65,BLJ,2Q,DEF,17,15,2
1,1195,66,BLJ,2Q,DEF,17,15,2
1,1196,67,BLJ,2Q,DEF,17,15,2
1,1197,68,BLJ,2Q,DEF,17,15,2
1,1198,69,BLJ,2Q,AT,17,15,2
1,1199,70,BLJ,2Q,AT,17,15,2
1,1200,71,BLJ,2Q,AT,17,15,2
1,1201,72,BLJ,2Q,AT,17,15,2
1,1202,,JP,2Q,,17,15,2
1,1203,,JP,2Q,,17,15,2
1,1204,,JP,2Q,,17,15,2
1,1205,,JP,2Q,,17,15,2
1,1206,,JP,2Q,,17,15,2
1,1207,,JP,2Q,,17,15,2
1,1208,,JP,2Q,,17,15,2
1,1209,,JP,2Q,,17,15,2
1,1210,,JP,2Q,,17,15,2
1,1211,,JP,2Q,,17,15,2
1,1212,,JP,2Q,,17,15,2
1,1213,,JP,2Q,,17,15,2
1,1214,73,BLJ,2Q,DEF,17,15,2
1,1215,74,BLJ,2Q,DEF,17,15,2
1,1216,75,BLJ,2Q,DEF,17,15,2
1,1217,76,BLJ,2Q,DEF,17,15,2
1,1218,77,BLJ,2Q,DEF,17,15,2
1,1219,78,BLJ,2Q,DEF,17,15,2
1,1220,79,BLJ,2Q,DEF,17,15,2
1,1221,80,BLJ,2Q,DEF,17,15,2
1,1222,81,BLJ,2Q,DEF,17,15,2
1,1223,82,BLJ,2Q,DEF,17,15,2
1,1224,83,BLJ,2Q,DEF,17,15,2
1,1225,84,BLJ,2Q,DEF,17,15,2
1,1226,85,BLJ,2Q,DEF,17,15,2
1,1227,86,BLJ,2Q,AT,17,15,2
1,1228,87,BLJ,2Q,AT,17,15,2
1,1229,88,BLJ,2Q,AT,17,15,2
1,1230,89,BLJ,2Q,AT,17,15,2
1,1231,90,BLJ,2Q,AT,17,15,2
1,1232,91,BLJ,2Q,AT,17,15,2
1,1233,92,BLJ,2Q,AT,17,15,2
1,1234,93,BLJ,2Q,AT,17,15,2
1,1235,94,BLJ,2Q,AT,17,15,2
1,1236,,JP,2Q,,17,15,2
1,1237,,JP,2Q,,17,15,2
1,1238,,JP,2Q,,17,15,2
1,1239,,JP,2Q,,17,15,2
1,1240,,JP,2Q,,17,15,2
1,1241,,JP,2Q,,17,15,2
1,1242,,JP,2Q,,17,15,2
1,1243,,JP,2Q,,17,15,2
